,Sub_metering_3Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
46908,18/1/2007,07:12:00,2.46,0.116,241.03,10.2,0.0,0.0,17.0
46909,18/1/2007,07:13:00,2.456,0.116,240.86,10.2,0.0,0.0,18.0
46910,18/1/2007,07:14:00,2.45,0.116,240.92,10.2,0.0,0.0,18.0
46911,18/1/2007,07:15:00,2.444,0.112,240.24,10.2,0.0,0.0,18.0
46912,18/1/2007,07:16:00,2.35,0.112,239.69,9.8,0.0,0.0,17.0
46913,18/1/2007,07:17:00,2.3,0.126,240.03,9.6,0.0,0.0,18.0
46914,18/1/2007,07:18:00,2.562,0.128,239.52,10.6,0.0,0.0,17.0
46915,18/1/2007,07:19:00,2.474,0.07,239.53,10.2,0.0,0.0,18.0
46916,18/1/2007,07:20:00,1.598,0.0,238.21,6.8,0.0,0.0,17.0
46917,18/1/2007,07:21:00,1.538,0.0,238.96,6.4,0.0,0.0,18.0
46918,18/1/2007,07:22:00,1.534,0.0,238.78,6.4,0.0,0.0,17.0
46919,18/1/2007,07:23:00,1.558,0.0,238.36,6.4,0.0,0.0,18.0
46920,18/1/2007,07:24:00,1.594,0.0,238.6,6.6,0.0,0.0,17.0
46921,18/1/2007,07:25:00,1.604,0.0,238.79,6.6,0.0,0.0,18.0
46922,18/1/2007,07:26:00,1.6,0.0,238.97,6.6,0.0,0.0,17.0
46923,18/1/2007,07:27:00,1.582,0.0,237.89,6.6,0.0,0.0,18.0
46924,18/1/2007,07:28:00,1.582,0.0,237.2,6.6,0.0,0.0,17.0
46925,18/1/2007,07:29:00,1.576,0.0,237.47,6.6,0.0,0.0,17.0
46926,18/1/2007,07:30:00,1.876,0.0,237.99,7.8,0.0,0.0,17.0
46927,18/1/2007,07:31:00,1.924,0.0,238.53,8.0,0.0,0.0,18.0
46928,18/1/2007,07:32:00,1.898,0.0,238.02,8.0,0.0,0.0,17.0
46929,18/1/2007,07:33:00,1.958,0.076,238.45,8.2,0.0,0.0,18.0
46930,18/1/2007,07:34:00,2.016,0.15,238.72,8.4,0.0,0.0,17.0
46931,18/1/2007,07:35:00,1.998,0.146,237.72,8.4,0.0,0.0,17.0
46932,18/1/2007,07:36:00,2.006,0.15,238.44,8.4,0.0,0.0,18.0
46933,18/1/2007,07:37:00,1.996,0.148,237.87,8.4,0.0,0.0,17.0
46934,18/1/2007,07:38:00,1.99,0.146,237.55,8.4,0.0,0.0,17.0
46935,18/1/2007,07:39:00,2.086,0.146,237.55,8.8,0.0,0.0,18.0
46936,18/1/2007,07:40:00,2.168,0.146,237.91,9.0,0.0,0.0,17.0
46937,18/1/2007,07:41:00,2.168,0.144,237.89,9.0,0.0,0.0,17.0
46938,18/1/2007,07:42:00,2.206,0.142,237.5,9.2,0.0,0.0,18.0
46939,18/1/2007,07:43:00,2.084,0.144,237.38,8.8,0.0,0.0,17.0
46940,18/1/2007,07:44:00,2.144,0.144,237.04,9.2,0.0,0.0,17.0
46941,18/1/2007,07:45:00,2.68,0.142,236.64,11.2,0.0,0.0,17.0
46942,18/1/2007,07:46:00,2.754,0.14,236.39,11.6,0.0,0.0,17.0
46943,18/1/2007,07:47:00,2.8,0.148,238.89,11.6,0.0,0.0,18.0
46944,18/1/2007,07:48:00,3.278,0.0,238.87,14.0,0.0,0.0,17.0
46945,18/1/2007,07:49:00,4.062,0.0,237.09,17.0,0.0,0.0,18.0
46946,18/1/2007,07:50:00,3.182,0.0,237.3,13.4,0.0,0.0,17.0
46947,18/1/2007,07:51:00,3.004,0.0,237.71,12.6,0.0,0.0,17.0
46948,18/1/2007,07:52:00,3.022,0.0,237.36,12.6,0.0,0.0,18.0
46949,18/1/2007,07:53:00,2.872,0.0,236.48,12.0,0.0,0.0,17.0
46950,18/1/2007,07:54:00,2.744,0.0,235.8,11.6,0.0,0.0,17.0
46951,18/1/2007,07:55:00,3.114,0.058,234.94,13.2,0.0,0.0,17.0
46952,18/1/2007,07:56:00,3.364,0.146,234.77,14.4,0.0,0.0,17.0
46953,18/1/2007,07:57:00,3.472,0.174,234.49,14.8,0.0,0.0,16.0
46954,18/1/2007,07:58:00,3.244,0.154,234.98,13.8,0.0,0.0,17.0
46955,18/1/2007,07:59:00,2.782,0.076,234.78,11.8,0.0,0.0,17.0
46956,18/1/2007,08:00:00,2.818,0.076,234.61,12.0,0.0,0.0,17.0
46957,18/1/2007,08:01:00,2.772,0.074,234.55,11.8,0.0,0.0,17.0
46958,18/1/2007,08:02:00,2.872,0.134,233.82,12.2,0.0,0.0,17.0
46959,18/1/2007,08:03:00,3.126,0.252,233.42,13.4,0.0,0.0,16.0
46960,18/1/2007,08:04:00,2.83,0.094,235.0,12.0,0.0,0.0,17.0
46961,18/1/2007,08:05:00,2.848,0.078,235.64,12.0,0.0,0.0,17.0
46962,18/1/2007,08:06:00,3.096,0.078,235.47,13.2,0.0,0.0,17.0
46963,18/1/2007,08:07:00,3.068,0.116,235.92,13.2,0.0,0.0,17.0
46964,18/1/2007,08:08:00,2.24,0.21,236.91,9.4,0.0,0.0,18.0
46965,18/1/2007,08:09:00,2.238,0.21,236.86,9.4,0.0,2.0,17.0
46966,18/1/2007,08:10:00,2.27,0.264,238.62,9.6,0.0,1.0,17.0
46967,18/1/2007,08:11:00,2.224,0.352,238.83,9.4,0.0,2.0,18.0
46968,18/1/2007,08:12:00,2.688,0.46,237.61,11.6,0.0,1.0,17.0
46969,18/1/2007,08:13:00,1.614,0.526,238.74,7.0,0.0,1.0,18.0
46970,18/1/2007,08:14:00,1.568,0.458,238.32,6.8,0.0,2.0,17.0
46971,18/1/2007,08:15:00,1.498,0.33,238.01,6.4,0.0,1.0,17.0
46972,18/1/2007,08:16:00,1.448,0.248,238.85,6.0,0.0,2.0,18.0
46973,18/1/2007,08:17:00,1.456,0.254,239.67,6.0,0.0,1.0,17.0
46974,18/1/2007,08:18:00,1.45,0.252,239.35,6.0,0.0,1.0,18.0
46975,18/1/2007,08:19:00,1.444,0.25,238.97,6.0,0.0,2.0,17.0
46976,18/1/2007,08:20:00,1.44,0.248,238.66,6.0,0.0,1.0,18.0
46977,18/1/2007,08:21:00,1.45,0.254,239.77,6.0,0.0,1.0,18.0
46978,18/1/2007,08:22:00,1.446,0.252,239.51,6.0,0.0,2.0,17.0
46979,18/1/2007,08:23:00,1.446,0.254,239.72,6.0,0.0,1.0,18.0
46980,18/1/2007,08:24:00,1.448,0.254,239.87,6.0,0.0,1.0,17.0
46981,18/1/2007,08:25:00,1.386,0.17,239.73,5.8,0.0,1.0,18.0
46982,18/1/2007,08:26:00,1.356,0.122,240.24,5.6,0.0,2.0,18.0
46983,18/1/2007,08:27:00,1.35,0.104,240.97,5.6,0.0,1.0,17.0
46984,18/1/2007,08:28:00,1.292,0.0,241.07,5.2,0.0,0.0,18.0
46985,18/1/2007,08:29:00,1.286,0.0,240.5,5.2,0.0,0.0,18.0
46986,18/1/2007,08:30:00,1.288,0.0,240.7,5.2,0.0,0.0,18.0
46987,18/1/2007,08:31:00,1.284,0.0,240.37,5.2,0.0,0.0,17.0
46988,18/1/2007,08:32:00,1.282,0.0,240.15,5.2,0.0,0.0,18.0
46989,18/1/2007,08:33:00,1.28,0.0,240.06,5.2,0.0,0.0,18.0
46990,18/1/2007,08:34:00,1.274,0.0,239.49,5.2,0.0,0.0,17.0
46991,18/1/2007,08:35:00,1.268,0.0,238.87,5.2,0.0,0.0,18.0
46992,18/1/2007,08:36:00,1.268,0.0,238.93,5.2,0.0,0.0,17.0
46993,18/1/2007,08:37:00,1.258,0.0,237.96,5.2,0.0,0.0,18.0
46994,18/1/2007,08:38:00,1.246,0.0,236.77,5.2,0.0,0.0,17.0
46995,18/1/2007,08:39:00,1.25,0.0,237.07,5.2,0.0,0.0,17.0
46996,18/1/2007,08:40:00,1.252,0.0,237.19,5.2,0.0,0.0,17.0
46997,18/1/2007,08:41:00,1.254,0.0,237.39,5.2,0.0,0.0,17.0
46998,18/1/2007,08:42:00,1.27,0.0,239.1,5.2,0.0,0.0,18.0
46999,18/1/2007,08:43:00,1.268,0.0,238.92,5.2,0.0,0.0,17.0
47000,18/1/2007,08:44:00,1.274,0.0,239.36,5.2,0.0,0.0,18.0
47001,18/1/2007,08:45:00,1.272,0.0,239.26,5.2,0.0,0.0,18.0
47002,18/1/2007,08:46:00,1.268,0.0,238.93,5.2,0.0,0.0,17.0
47003,18/1/2007,08:47:00,1.282,0.0,238.96,5.4,0.0,0.0,18.0
47004,18/1/2007,08:48:00,1.386,0.13,239.24,5.8,0.0,0.0,17.0
47005,18/1/2007,08:49:00,1.456,0.214,238.78,6.2,0.0,0.0,18.0
47006,18/1/2007,08:50:00,1.448,0.23,238.98,6.0,0.0,0.0,17.0
47007,18/1/2007,08:51:00,1.446,0.23,238.85,6.0,0.0,0.0,18.0
47008,18/1/2007,08:52:00,1.44,0.228,238.51,6.0,0.0,0.0,17.0
47009,18/1/2007,08:53:00,1.446,0.232,239.26,6.0,0.0,0.0,17.0
47010,18/1/2007,08:54:00,1.44,0.23,239.06,6.0,0.0,0.0,18.0
47011,18/1/2007,08:55:00,1.434,0.228,238.67,6.0,0.0,0.0,17.0
47012,18/1/2007,08:56:00,1.424,0.224,237.96,6.0,0.0,0.0,18.0
47013,18/1/2007,08:57:00,1.418,0.222,237.61,6.0,0.0,0.0,17.0
47014,18/1/2007,08:58:00,1.422,0.224,238.07,6.0,0.0,0.0,17.0
47015,18/1/2007,08:59:00,1.43,0.23,238.92,6.0,0.0,0.0,18.0
47016,18/1/2007,09:00:00,1.434,0.232,239.38,6.0,0.0,0.0,17.0
47017,18/1/2007,09:01:00,1.426,0.228,238.67,6.0,0.0,0.0,18.0
47018,18/1/2007,09:02:00,1.378,0.154,239.35,5.8,0.0,0.0,17.0
47019,18/1/2007,09:03:00,1.286,0.0,239.91,5.2,0.0,0.0,18.0
47020,18/1/2007,09:04:00,1.29,0.0,240.16,5.2,0.0,0.0,18.0
47021,18/1/2007,09:05:00,1.28,0.0,239.29,5.2,0.0,0.0,17.0
47022,18/1/2007,09:06:00,1.278,0.0,239.19,5.2,0.0,0.0,18.0
47023,18/1/2007,09:07:00,1.268,0.0,238.71,5.2,0.0,0.0,17.0
47024,18/1/2007,09:08:00,1.26,0.0,238.02,5.2,0.0,0.0,18.0
47025,18/1/2007,09:09:00,1.262,0.0,238.17,5.2,0.0,0.0,17.0
47026,18/1/2007,09:10:00,1.268,0.0,238.92,5.2,0.0,0.0,18.0
47027,18/1/2007,09:11:00,1.276,0.0,239.55,5.2,0.0,0.0,17.0
47028,18/1/2007,09:12:00,1.28,0.0,240.07,5.2,0.0,0.0,18.0
47029,18/1/2007,09:13:00,1.282,0.0,240.09,5.2,0.0,0.0,17.0
47030,18/1/2007,09:14:00,1.274,0.0,239.38,5.2,0.0,0.0,18.0
47031,18/1/2007,09:15:00,1.266,0.0,238.62,5.2,0.0,0.0,17.0
47032,18/1/2007,09:16:00,1.26,0.0,238.13,5.2,0.0,0.0,18.0
47033,18/1/2007,09:17:00,1.264,0.0,238.38,5.2,0.0,0.0,17.0
47034,18/1/2007,09:18:00,1.276,0.0,238.9,5.2,0.0,0.0,18.0
47035,18/1/2007,09:19:00,1.276,0.0,238.84,5.2,0.0,0.0,17.0
47036,18/1/2007,09:20:00,1.28,0.0,239.26,5.2,0.0,0.0,18.0
47037,18/1/2007,09:21:00,1.286,0.0,239.95,5.2,0.0,0.0,17.0
47038,18/1/2007,09:22:00,1.292,0.0,240.59,5.4,0.0,0.0,18.0
47039,18/1/2007,09:23:00,1.304,0.0,241.63,5.4,0.0,0.0,18.0
47040,18/1/2007,09:24:00,1.298,0.0,241.09,5.4,0.0,0.0,18.0
47041,18/1/2007,09:25:00,1.346,0.06,240.03,5.6,0.0,0.0,17.0
47042,18/1/2007,09:26:00,1.39,0.132,239.46,5.8,0.0,0.0,18.0
47043,18/1/2007,09:27:00,1.384,0.132,239.43,5.8,0.0,0.0,18.0
47044,18/1/2007,09:28:00,1.386,0.132,239.68,5.8,0.0,0.0,17.0
47045,18/1/2007,09:29:00,1.39,0.136,240.25,5.8,0.0,0.0,18.0
47046,18/1/2007,09:30:00,1.388,0.136,240.2,5.8,0.0,0.0,18.0
47047,18/1/2007,09:31:00,1.39,0.136,240.55,5.8,0.0,0.0,17.0
47048,18/1/2007,09:32:00,1.39,0.138,240.66,5.8,0.0,0.0,18.0
47049,18/1/2007,09:33:00,1.392,0.138,240.9,5.8,0.0,0.0,18.0
47050,18/1/2007,09:34:00,1.384,0.136,240.41,5.8,0.0,0.0,17.0
47051,18/1/2007,09:35:00,1.376,0.132,239.74,5.6,0.0,0.0,18.0
47052,18/1/2007,09:36:00,1.414,0.166,239.43,6.0,0.0,0.0,18.0
47053,18/1/2007,09:37:00,1.446,0.232,239.18,6.0,0.0,0.0,17.0
47054,18/1/2007,09:38:00,1.444,0.232,239.08,6.0,0.0,0.0,18.0
47055,18/1/2007,09:39:00,1.44,0.22,239.72,6.0,0.0,0.0,17.0
47056,18/1/2007,09:40:00,1.36,0.104,240.08,5.6,0.0,0.0,18.0
47057,18/1/2007,09:41:00,1.36,0.104,240.12,5.6,0.0,0.0,18.0
47058,18/1/2007,09:42:00,1.352,0.102,239.53,5.6,0.0,0.0,17.0
47059,18/1/2007,09:43:00,1.344,0.102,239.51,5.6,0.0,0.0,18.0
47060,18/1/2007,09:44:00,1.338,0.1,239.2,5.6,0.0,0.0,17.0
47061,18/1/2007,09:45:00,1.338,0.1,239.13,5.6,0.0,0.0,18.0
47062,18/1/2007,09:46:00,1.334,0.098,238.75,5.6,0.0,0.0,17.0
47063,18/1/2007,09:47:00,1.34,0.102,239.46,5.6,0.0,0.0,18.0
47064,18/1/2007,09:48:00,1.342,0.102,239.64,5.6,0.0,0.0,17.0
47065,18/1/2007,09:49:00,1.326,0.082,238.67,5.4,0.0,0.0,18.0
47066,18/1/2007,09:50:00,1.286,0.0,240.02,5.2,0.0,0.0,17.0
47067,18/1/2007,09:51:00,1.292,0.0,240.59,5.2,0.0,0.0,18.0
47068,18/1/2007,09:52:00,1.29,0.0,240.46,5.2,0.0,0.0,18.0
47069,18/1/2007,09:53:00,1.284,0.0,239.97,5.2,0.0,0.0,18.0
47070,18/1/2007,09:54:00,1.292,0.0,240.66,5.2,0.0,0.0,17.0
47071,18/1/2007,09:55:00,1.294,0.0,241.38,5.2,0.0,0.0,18.0
47072,18/1/2007,09:56:00,1.284,0.0,240.65,5.2,0.0,0.0,18.0
47073,18/1/2007,09:57:00,1.278,0.0,239.93,5.2,0.0,0.0,17.0
47074,18/1/2007,09:58:00,1.28,0.0,240.17,5.2,0.0,0.0,18.0
47075,18/1/2007,09:59:00,1.276,0.0,239.82,5.2,0.0,0.0,18.0
47076,18/1/2007,10:00:00,1.282,0.0,240.34,5.2,0.0,0.0,17.0
47077,18/1/2007,10:01:00,1.36,0.102,239.66,5.6,0.0,0.0,18.0
47078,18/1/2007,10:02:00,1.418,0.176,240.04,6.0,0.0,1.0,18.0
47079,18/1/2007,10:03:00,1.464,0.254,239.6,6.2,0.0,2.0,17.0
47080,18/1/2007,10:04:00,1.47,0.256,239.8,6.2,0.0,1.0,18.0
47081,18/1/2007,10:05:00,1.474,0.256,240.05,6.2,0.0,1.0,17.0
47082,18/1/2007,10:06:00,1.47,0.256,240.04,6.2,0.0,2.0,18.0
47083,18/1/2007,10:07:00,1.456,0.252,239.42,6.0,0.0,1.0,18.0
47084,18/1/2007,10:08:00,1.454,0.252,239.39,6.0,0.0,2.0,17.0
47085,18/1/2007,10:09:00,1.448,0.25,239.02,6.0,0.0,1.0,18.0
47086,18/1/2007,10:10:00,1.446,0.25,238.94,6.0,0.0,1.0,17.0
47087,18/1/2007,10:11:00,1.442,0.248,238.68,6.0,0.0,2.0,18.0
47088,18/1/2007,10:12:00,1.438,0.248,238.57,6.0,0.0,1.0,17.0
47089,18/1/2007,10:13:00,1.436,0.246,238.48,6.0,0.0,1.0,18.0
47090,18/1/2007,10:14:00,1.438,0.248,238.71,6.0,0.0,2.0,17.0
47091,18/1/2007,10:15:00,1.442,0.25,239.2,6.0,0.0,1.0,17.0
47092,18/1/2007,10:16:00,1.442,0.252,239.42,6.0,0.0,1.0,18.0
47093,18/1/2007,10:17:00,1.36,0.132,239.58,5.6,0.0,2.0,18.0
47094,18/1/2007,10:18:00,1.344,0.118,238.99,5.6,0.0,1.0,17.0
47095,18/1/2007,10:19:00,1.342,0.118,238.89,5.6,0.0,1.0,18.0
47096,18/1/2007,10:20:00,1.336,0.112,238.71,5.6,0.0,1.0,17.0
47097,18/1/2007,10:21:00,1.274,0.0,239.48,5.2,0.0,1.0,18.0
47098,18/1/2007,10:22:00,1.274,0.0,239.44,5.2,0.0,0.0,17.0
47099,18/1/2007,10:23:00,1.266,0.0,238.71,5.2,0.0,0.0,18.0
47100,18/1/2007,10:24:00,1.33,0.062,238.72,5.6,0.0,0.0,17.0
47101,18/1/2007,10:25:00,1.344,0.1,239.07,5.6,0.0,0.0,18.0
47102,18/1/2007,10:26:00,1.34,0.098,238.64,5.6,0.0,0.0,17.0
47103,18/1/2007,10:27:00,1.342,0.1,238.81,5.6,0.0,0.0,17.0
47104,18/1/2007,10:28:00,1.344,0.1,239.07,5.6,0.0,0.0,18.0
47105,18/1/2007,10:29:00,1.346,0.102,239.37,5.6,0.0,0.0,17.0
47106,18/1/2007,10:30:00,1.346,0.102,239.55,5.6,0.0,0.0,18.0
47107,18/1/2007,10:31:00,1.106,0.106,239.84,5.0,0.0,0.0,15.0
47108,18/1/2007,10:32:00,0.288,0.118,240.61,1.2,0.0,0.0,0.0
47109,18/1/2007,10:33:00,0.288,0.116,240.26,1.2,0.0,0.0,0.0
47110,18/1/2007,10:34:00,0.286,0.114,239.81,1.2,0.0,0.0,0.0
47111,18/1/2007,10:35:00,0.286,0.114,239.87,1.2,0.0,0.0,0.0
47112,18/1/2007,10:36:00,0.284,0.112,239.33,1.2,0.0,0.0,0.0
47113,18/1/2007,10:37:00,0.222,0.0,239.75,1.0,0.0,0.0,0.0
47114,18/1/2007,10:38:00,0.216,0.0,239.21,1.0,0.0,0.0,0.0
47115,18/1/2007,10:39:00,0.274,0.066,239.24,1.4,0.0,0.0,0.0
47116,18/1/2007,10:40:00,0.326,0.142,239.48,1.4,0.0,0.0,0.0
47117,18/1/2007,10:41:00,0.322,0.142,239.63,1.4,0.0,0.0,0.0
47118,18/1/2007,10:42:00,0.322,0.144,240.21,1.4,0.0,0.0,0.0
47119,18/1/2007,10:43:00,0.32,0.144,240.18,1.4,0.0,0.0,0.0
47120,18/1/2007,10:44:00,0.318,0.144,239.87,1.4,0.0,0.0,0.0
47121,18/1/2007,10:45:00,0.316,0.142,239.63,1.4,0.0,0.0,0.0
47122,18/1/2007,10:46:00,0.316,0.144,239.8,1.4,0.0,0.0,0.0
47123,18/1/2007,10:47:00,0.316,0.15,241.0,1.4,0.0,0.0,0.0
47124,18/1/2007,10:48:00,0.312,0.144,239.82,1.4,0.0,0.0,0.0
47125,18/1/2007,10:49:00,0.312,0.142,239.58,1.4,0.0,0.0,0.0
47126,18/1/2007,10:50:00,0.312,0.144,239.84,1.4,0.0,0.0,0.0
47127,18/1/2007,10:51:00,0.314,0.15,241.16,1.4,0.0,0.0,0.0
47128,18/1/2007,10:52:00,0.314,0.15,241.23,1.4,0.0,0.0,0.0
47129,18/1/2007,10:53:00,0.312,0.146,240.22,1.4,0.0,0.0,0.0
47130,18/1/2007,10:54:00,0.218,0.0,240.0,1.0,0.0,0.0,0.0
47131,18/1/2007,10:55:00,0.218,0.0,239.94,1.0,0.0,0.0,0.0
47132,18/1/2007,10:56:00,0.22,0.0,240.9,1.0,0.0,0.0,0.0
47133,18/1/2007,10:57:00,0.22,0.0,241.28,1.0,0.0,0.0,0.0
47134,18/1/2007,10:58:00,0.222,0.0,241.77,1.0,0.0,0.0,0.0
47135,18/1/2007,10:59:00,0.22,0.0,241.25,1.0,0.0,0.0,0.0
47136,18/1/2007,11:00:00,0.22,0.0,241.4,1.0,0.0,0.0,0.0
47137,18/1/2007,11:01:00,0.222,0.0,242.38,1.0,0.0,0.0,0.0
47138,18/1/2007,11:02:00,0.222,0.0,242.24,1.0,0.0,0.0,0.0
47139,18/1/2007,11:03:00,0.22,0.0,241.85,1.0,0.0,0.0,0.0
47140,18/1/2007,11:04:00,0.222,0.0,241.7,1.0,0.0,0.0,0.0
47141,18/1/2007,11:05:00,0.22,0.0,241.72,1.0,0.0,0.0,0.0
47142,18/1/2007,11:06:00,0.22,0.0,241.53,1.0,0.0,0.0,0.0
47143,18/1/2007,11:07:00,0.22,0.0,241.18,1.0,0.0,0.0,0.0
47144,18/1/2007,11:08:00,0.22,0.0,241.04,1.0,0.0,0.0,0.0
47145,18/1/2007,11:09:00,0.22,0.0,241.19,1.0,0.0,0.0,0.0
47146,18/1/2007,11:10:00,0.218,0.0,240.6,1.0,0.0,0.0,0.0
47147,18/1/2007,11:11:00,0.248,0.0,240.43,1.2,0.0,0.0,0.0
47148,18/1/2007,11:12:00,0.296,0.118,240.67,1.4,0.0,0.0,0.0
47149,18/1/2007,11:13:00,0.296,0.122,241.65,1.4,0.0,0.0,0.0
47150,18/1/2007,11:14:00,0.298,0.122,241.49,1.4,0.0,0.0,0.0
47151,18/1/2007,11:15:00,0.296,0.12,241.21,1.4,0.0,0.0,0.0
47152,18/1/2007,11:16:00,0.328,0.148,241.3,1.6,0.0,0.0,0.0
47153,18/1/2007,11:17:00,0.404,0.252,240.94,2.0,0.0,0.0,0.0
47154,18/1/2007,11:18:00,0.398,0.252,240.81,2.0,0.0,0.0,0.0
47155,18/1/2007,11:19:00,0.396,0.252,240.83,2.0,0.0,0.0,0.0
47156,18/1/2007,11:20:00,0.394,0.252,240.89,1.8,0.0,0.0,0.0
47157,18/1/2007,11:21:00,0.392,0.254,241.18,1.8,0.0,0.0,0.0
47158,18/1/2007,11:22:00,0.39,0.256,241.2,1.8,0.0,0.0,0.0
47159,18/1/2007,11:23:00,0.386,0.252,240.54,1.8,0.0,0.0,0.0
47160,18/1/2007,11:24:00,0.318,0.15,240.99,1.4,0.0,0.0,0.0
47161,18/1/2007,11:25:00,0.316,0.15,240.86,1.4,0.0,0.0,0.0
47162,18/1/2007,11:26:00,0.316,0.15,240.9,1.4,0.0,0.0,0.0
47163,18/1/2007,11:27:00,0.314,0.148,240.46,1.4,0.0,0.0,0.0
47164,18/1/2007,11:28:00,0.314,0.15,240.91,1.4,0.0,0.0,0.0
47165,18/1/2007,11:29:00,0.314,0.148,240.62,1.4,0.0,0.0,0.0
47166,18/1/2007,11:30:00,0.312,0.146,240.18,1.4,0.0,0.0,0.0
47167,18/1/2007,11:31:00,0.234,0.0,241.03,1.0,0.0,0.0,0.0
47168,18/1/2007,11:32:00,0.222,0.0,242.15,1.0,0.0,0.0,0.0
47169,18/1/2007,11:33:00,0.222,0.0,241.54,1.0,0.0,0.0,0.0
47170,18/1/2007,11:34:00,0.22,0.0,241.35,1.0,0.0,0.0,0.0
47171,18/1/2007,11:35:00,0.222,0.0,242.34,1.0,0.0,0.0,0.0
47172,18/1/2007,11:36:00,0.224,0.0,242.69,1.0,0.0,0.0,0.0
47173,18/1/2007,11:37:00,0.222,0.0,242.45,1.0,0.0,0.0,0.0
47174,18/1/2007,11:38:00,0.226,0.0,242.44,1.0,0.0,0.0,0.0
47175,18/1/2007,11:39:00,0.232,0.0,243.2,1.0,0.0,0.0,0.0
47176,18/1/2007,11:40:00,0.23,0.0,242.93,1.0,0.0,0.0,0.0
47177,18/1/2007,11:41:00,0.23,0.0,242.6,1.0,0.0,0.0,0.0
47178,18/1/2007,11:42:00,0.228,0.0,242.17,1.0,0.0,0.0,0.0
47179,18/1/2007,11:43:00,0.226,0.0,242.41,1.0,0.0,0.0,0.0
47180,18/1/2007,11:44:00,0.222,0.0,242.18,1.0,0.0,0.0,0.0
47181,18/1/2007,11:45:00,0.222,0.0,242.32,1.0,0.0,0.0,0.0
47182,18/1/2007,11:46:00,0.22,0.0,241.66,1.0,0.0,0.0,0.0
47183,18/1/2007,11:47:00,0.22,0.0,241.0,1.0,0.0,0.0,0.0
47184,18/1/2007,11:48:00,0.22,0.0,240.91,1.0,0.0,0.0,0.0
47185,18/1/2007,11:49:00,0.218,0.0,240.53,1.0,0.0,0.0,0.0
47186,18/1/2007,11:50:00,0.218,0.0,240.66,1.0,0.0,0.0,0.0
47187,18/1/2007,11:51:00,0.22,0.0,240.69,1.0,0.0,0.0,0.0
47188,18/1/2007,11:52:00,0.218,0.0,240.37,1.0,0.0,0.0,0.0
47189,18/1/2007,11:53:00,0.22,0.0,239.96,1.0,0.0,0.0,0.0
47190,18/1/2007,11:54:00,0.388,0.182,240.1,2.0,0.0,0.0,0.0
47191,18/1/2007,11:55:00,0.416,0.266,240.04,2.0,0.0,0.0,0.0
47192,18/1/2007,11:56:00,0.412,0.266,239.95,2.0,0.0,2.0,0.0
47193,18/1/2007,11:57:00,0.408,0.264,239.66,2.0,0.0,1.0,0.0
47194,18/1/2007,11:58:00,0.412,0.27,240.65,2.0,0.0,1.0,0.0
47195,18/1/2007,11:59:00,0.456,0.308,239.72,2.4,0.0,2.0,0.0
47196,18/1/2007,12:00:00,0.48,0.364,239.28,2.4,0.0,1.0,0.0
47197,18/1/2007,12:01:00,0.478,0.362,239.01,2.4,0.0,2.0,0.0
47198,18/1/2007,12:02:00,0.476,0.362,239.06,2.4,0.0,1.0,0.0
47199,18/1/2007,12:03:00,0.474,0.356,238.19,2.4,0.0,1.0,0.0
47200,18/1/2007,12:04:00,0.472,0.36,238.56,2.4,0.0,2.0,0.0
47201,18/1/2007,12:05:00,0.47,0.36,238.84,2.4,0.0,1.0,0.0
47202,18/1/2007,12:06:00,0.464,0.354,237.96,2.4,0.0,2.0,0.0
47203,18/1/2007,12:07:00,0.462,0.354,237.86,2.4,0.0,1.0,0.0
47204,18/1/2007,12:08:00,0.388,0.254,238.27,2.0,0.0,1.0,0.0
47205,18/1/2007,12:09:00,0.368,0.228,238.57,1.8,0.0,2.0,0.0
47206,18/1/2007,12:10:00,0.366,0.23,238.9,1.8,0.0,1.0,0.0
47207,18/1/2007,12:11:00,0.354,0.222,239.39,1.8,0.0,1.0,0.0
47208,18/1/2007,12:12:00,0.292,0.128,239.3,1.4,0.0,1.0,0.0
47209,18/1/2007,12:13:00,0.292,0.13,239.59,1.4,0.0,2.0,0.0
47210,18/1/2007,12:14:00,0.262,0.082,239.69,1.2,0.0,1.0,0.0
47211,18/1/2007,12:15:00,0.216,0.0,239.9,1.0,0.0,0.0,0.0
47212,18/1/2007,12:16:00,0.216,0.0,240.21,1.0,0.0,0.0,0.0
47213,18/1/2007,12:17:00,0.224,0.0,240.33,1.0,0.0,0.0,0.0
47214,18/1/2007,12:18:00,0.224,0.0,240.49,1.0,0.0,0.0,0.0
47215,18/1/2007,12:19:00,0.224,0.0,240.54,1.0,0.0,0.0,0.0
47216,18/1/2007,12:20:00,0.224,0.0,240.48,1.0,0.0,0.0,0.0
47217,18/1/2007,12:21:00,0.224,0.0,240.61,1.0,0.0,0.0,0.0
47218,18/1/2007,12:22:00,0.224,0.0,241.23,1.0,0.0,0.0,0.0
47219,18/1/2007,12:23:00,0.226,0.0,241.37,1.0,0.0,0.0,0.0
47220,18/1/2007,12:24:00,0.224,0.0,241.3,1.0,0.0,0.0,0.0
47221,18/1/2007,12:25:00,0.218,0.0,240.92,1.0,0.0,0.0,0.0
47222,18/1/2007,12:26:00,0.218,0.0,240.88,1.0,0.0,0.0,0.0
47223,18/1/2007,12:27:00,0.218,0.0,240.81,1.0,0.0,0.0,0.0
